"city","latitude","longitude","predicted_eph"
"3","52.1081","5.13358","20.37"
"3","52.0444","5.09624","16.88"
"3","52.13648","5.09503","19.81"
"3","52.05979","5.06897","23.74"
"3","52.09705","5.17597","21.41"
"3","52.11016","5.15109","18.18"
"3","52.10555","5.13365","26.77"
"3","52.13432","5.05898","24.16"
"3","52.0536","5.11782","9.28"
"3","52.13654","5.06465","21.63"
"3","52.10663","5.13224","12.53"
"3","52.10906","5.137","17.07"
"3","52.09312","5.1732","16.21"
"3","52.08366","5.16009","20.74"
"3","52.11235","5.09242","22.08"
"3","52.11168","5.14965","12.74"
"3","52.05463","5.12151","22.65"
"3","52.13872","5.09321","32"
"3","52.10903","5.13438","23.09"
"3","52.08318","5.16381","20.37"
"3","52.08199","5.16312","21.38"
"3","52.13951","5.05896","27.99"
"3","52.0562","5.11682","15.8"
"3","52.13947","5.05808","21.64"
"3","52.09409","5.17045","21.07"
"3","52.07994","5.1674","22.73"
"3","52.07283","5.14931","19.45"
"3","52.10712","5.13529","22.04"
"3","52.05356","5.12175","18.71"
"3","52.08412","5.16197","16.13"
"3","52.1395","5.10513","8"
"3","52.06185","5.07274","24.32"
"3","52.06094","5.06788","13.25"
"3","52.05986","5.06763","27.71"
"3","52.08108","5.16609","13.85"
"3","52.10899","5.1305","19.41"
"3","52.09689","5.17398","17.94"
"3","52.09231","5.17717","25.58"
"3","52.1132","5.09338","22.95"
"3","52.10832","5.13489","27.32"
"3","52.11067","5.13085","20.19"
"3","52.05668","5.11469","20.5"
"3","52.10643","5.13479","20.22"
"3","52.13677","5.06058","22.48"
"3","52.11024","5.09267","23.03"
"3","52.07283","5.15832","23.06"
"3","52.05805","5.12119","12.97"
"3","52.05798","5.07057","18.9"
"3","52.13872","5.06037","19.28"
"3","52.06114","5.07574","8"
"3","52.096","5.17999","16.62"
"3","52.14076","5.10508","26.16"
"3","52.11182","5.09749","18.35"
"3","52.09326","5.1733","15.69"
"3","52.10713","5.13685","21.8"
"3","52.09524","5.17518","17.03"
"3","52.10875","5.12919","25.55"
"3","52.13498","5.09374","18.7"
"3","52.04569","5.10171","17.12"
"3","52.1083","5.13149","20.84"
"3","52.10885","5.13346","19.08"
"3","52.07117","5.15081","26.04"
"3","52.10582","5.13023","17.81"
"3","52.08034","5.16615","20.7"
"3","52.11159","5.15133","17.53"
"3","52.11028","5.12955","21.36"
"3","52.10732","5.1295649999999995","23.16"
"3","52.10981","5.13007","22.04"
"3","52.04394","5.09844","22.78"
"3","52.09661","5.17774","33.1"
"3","52.1091","5.09132","17.63"
"3","52.09202","5.1724","24.96"
"3","52.05352","5.11895","14"
"3","52.10908","5.09691","18.4"
"3","52.04432","5.09534","16.82"
"3","52.10897","5.13629","25.06"
"3","52.08441","5.16303","23.71"
"3","52.04095","5.09596","26.73"
"3","52.08578","5.16217","25.56"
"3","52.10557","5.13304","16.7"
"3","52.05585","5.12338","24.26"
"3","52.07371","5.15112","22.39"
"3","52.06218","5.0763","25.48"
"3","52.13617","5.09071","21.83"
"3","52.05789","5.07311","15.62"
"3","52.08472","5.15872","24.87"
"3","52.10864","5.13466","17.38"
"3","52.10997","5.09377","18.19"
"3","52.13457","5.06056","28.8"
"3","52.10904","5.13042","19.07"
"3","52.13411","5.13954","27.28"
"3","52.106184999999996","5.136175","14.31"
"3","52.13535","5.08883","20.34"
"3","52.09343","5.17922","31.54"
"3","52.06204","5.07355","25.74"
"3","52.05795","5.07406","21.2"
"3","52.08241","5.16216","23.63"
"3","52.07245","5.15176","16.44"
"3","52.13999","5.0999","28.2"
"3","52.09295","5.17984","21.25"
"3","52.09441","5.17977","16.31"
"3","52.13714","5.14801","26.45"
"3","52.07017","5.15","17.25"
"3","52.04503","5.10377","22.71"
"3","52.0704","5.15709","21.3"
"3","52.0572","5.11849","10.27"
"3","52.14146","5.10364","28.2"
"3","52.09669","5.17946","27.57"
"3","52.05726","5.12081","12.11"
"3","52.09221","5.17203","17.65"
"3","52.05248","5.11568","17.46"
"3","52.13508","5.05985","28.05"
"3","52.07182","5.15149","21.49"
"3","52.10995","5.09147","17.51"
"3","52.08036","5.16204","25.23"
"3","52.06168","5.07397","19.78"
"3","52.11367","5.15274","19.28"
"3","52.04472","5.1038","25.5"
"3","52.05288","5.11468","20.94"
"3","52.13938","5.05825","20.71"
"3","52.04322","5.10263","30.23"
"3","52.05358","5.12268","26.15"
"3","52.05812","5.11763","24.47"
"3","52.14048","5.08635","24.34"
"3","52.13655","5.14756","20.73"
"3","52.10583","5.13012","13.49"
"3","52.05767","5.0701","26.43"
"3","52.10704","5.13362","17.99"
"3","52.04167","5.09488","11.37"
"3","52.14194","5.10104","24.97"
"3","52.05436","5.11404","18.98"
"3","52.06178","5.0753","22.13"
"3","52.06167","5.07198","23.04"
"3","52.11465","5.09027","12.78"
"3","52.09654","5.17042","28.01"
"3","52.13459","5.14785","23.64"
"3","52.1084","5.13775","22.77"
"3","52.10545","5.1336","22.96"
"3","52.08427","5.16124","22.87"
"3","52.10677","5.13524","22.07"
"3","52.10993","5.13714","21.09"
"3","52.0551","5.11519","21.21"
"3","52.09677","5.17251","20.99"
"3","52.06183","5.06909","20.08"
"3","52.11408","5.14751","13.56"
"3","52.10565","5.13326","16.45"
"3","52.13816","5.09285","20.61"
"3","52.13838","5.08723","19.54"
"3","52.04152","5.09489","17.05"
"3","52.0595","5.07009","20.21"
"3","52.05419","5.12094","18.15"
"3","52.13688","5.09141","20.84"
"3","52.11275","5.09693","18.31"
"3","52.06119","5.07511","17.64"
"3","52.05369","5.11731","16.74"
"3","52.13841","5.09741","29.48"
"3","52.06781","5.15205","29.77"
"3","52.04068","5.10031","25.82"
"3","52.04383","5.09515","21.13"
"3","52.09508","5.17524","17.56"
"3","52.05788","5.07559","21.99"
"3","52.14248","5.10364","19.02"
"3","52.04349","5.10392","17.85"
"3","52.06163","5.07157","17.44"
"3","52.11074","5.12923","19.56"
"3","52.05755","5.12326","21.72"
"3","52.14245","5.09785","14.34"
"3","52.05736","5.07603","29.65"
"3","52.11442","5.09614","23.09"
"3","52.10879","5.13795","27.84"
"3","52.13571","5.09445","22.02"
"3","52.10636","5.13463","15.97"
"3","52.13458","5.14813","30.14"
"3","52.108295","5.136815","15.62"
"3","52.10977","5.13328","26.53"
"3","52.04161","5.09841","17.68"
"3","52.10931","5.09268","17.62"
"3","52.11061","5.13306","24.8"
"3","52.06232","5.07467","16.03"
"3","52.08441","5.16525","24.56"
"3","52.05539","5.11981","24.54"
"3","52.10992","5.13336","24.61"
"3","52.13642","5.14912","22.44"
"3","52.06242","5.07071","14.86"
"3","52.08331","5.15834","23.38"
"3","52.13781","5.14488","15.12"
"3","52.13252","5.14297","14.27"
"3","52.05221","5.12027","20.21"
"3","52.08431","5.16407","21.47"
"3","52.07298","5.14933","19.08"
"3","52.04338","5.10189","21.11"
"3","52.08201","5.16781","12.75"
"3","52.08507","5.16561","19.79"
"3","52.05392","5.11927","14.74"
"3","52.04355","5.09572","31.5"
"3","52.06111","5.07194","14.53"
"3","52.05786","5.12336","16.73"
"3","52.05767","5.1231","16.62"
"3","52.13574","5.08867","21.33"
"3","52.06221","5.067265","19.06"
"3","52.08098","5.16045","21.21"
"3","52.13926","5.09354","16.7"
"3","52.13779","5.08768","16.91"
"3","52.06127","5.06835","25.24"
"3","52.08169","5.16761","13.91"
"3","52.09342","5.1712","11.46"
"3","52.08414","5.16568","25.22"
"3","52.08381","5.16695","22.07"
"3","52.06999","5.1537","32.72"
"3","52.1056","5.13546","28.33"
"3","52.11223","5.08888","20.68"
"3","52.05974","5.06719","23.9"
"3","52.13396","5.13932","19.9"
"3","52.05266","5.12077","24.69"
"3","52.09405","5.17113","19.12"
"3","52.08004","5.1601","15.9"
"3","52.08563","5.16324","26.64"
"3","52.11092","5.09073","21.14"
"3","52.06954","5.15742","14.19"
"3","52.05717","5.12065","24.54"
"3","52.09538","5.17541","19.73"
"3","52.13194","5.14282","19.25"
"3","52.06831","5.15663","19.81"
"3","52.06129","5.07188","17.31"
"3","52.05675","5.11867","19.09"
"3","52.09699","5.1775","26.03"
"3","52.1379","5.14897","20.11"
"3","52.09216","5.17529","26.52"
"3","52.05781","5.06757","10.19"
"3","52.11084","5.14907","18.11"
"3","52.11038","5.13632","17.84"
"3","52.10894","5.134","14.82"
"3","52.10832","5.12867","24.6"
"3","52.11078","5.13259","18.18"
"3","52.06245","5.07104","16.2"
"3","52.09348","5.17544","25.06"
"3","52.10887","5.13809","24.46"
"3","52.13745","5.10096","19.4"
"3","52.05697","5.1217749999999995","30.25"
"3","52.08364","5.16066","28.51"
"3","52.10936","5.13149","25.35"
"3","52.10661","5.13638","17.25"
"3","52.05301","5.11819","20.63"
"3","52.11157","5.14903","18.81"
"3","52.11291","5.15424","21.53"
"3","52.06004","5.07508","16.07"
"3","52.06256","5.06703","15.64"
"3","52.14174","5.09614","19.44"
"3","52.10739","5.13449","27.05"
"3","52.10935","5.14786","14.16"
"3","52.10583","5.12944","12.97"
"3","52.05336","5.12164","14.22"
"3","52.14281","5.09612","24.26"
"3","52.05794","5.06704","20.66"
"3","52.05796","5.11623","20.77"
"3","52.05826","5.07623","26.75"
"3","52.13196","5.14483","26.27"
"3","52.14152","5.10503","20.39"
"3","52.1114","5.09269","21.73"
"3","52.10695","5.13433","19.96"
"3","52.04023","5.10158","21.79"
"3","52.10952","5.14626","16.68"
"3","52.05942","5.07019","22.92"
"3","52.13618","5.06153","19.69"
"3","52.11006","5.13815","17.94"
"3","52.1415","5.09968","24.08"
"3","52.11286","5.15035","24.18"
"3","52.05652","5.11568","16.81"
"3","52.09285","5.17247","17.74"
"3","52.13921","5.0997","14.42"
"3","52.13641","5.1486","21.52"
"3","52.06195","5.07299","17.94"
"3","52.14049","5.09321","21.23"
"3","52.10928","5.13629","26.24"
"3","52.0585","5.06667","22.97"
"3","52.07999","5.16792","21.5"
"3","52.10705","5.13539","13.39"
"3","52.1061","5.13297","31.45"
"3","52.08529","5.15991","22.02"
"3","52.0852","5.16373","25.31"
"3","52.05956","5.06836","29.6"
"3","52.13923","5.09613","8.5"
"3","52.05507","5.11873","21.06"
"3","52.13596","5.057","20.52"
"3","52.11035","5.0895","14.92"
"3","52.11273","5.09565","26.69"
"3","52.10653","5.13479","21.54"
"3","52.13832","5.10354","24.51"
"3","52.08547","5.16679","18.47"
"3","52.14005","5.10521","12.15"
"3","52.0822","5.16443","23.26"
"3","52.13612","5.14279","11.65"
"3","52.07115","5.15032","16.27"
"3","52.13713","5.14159","28.42"
"3","52.11209","5.14729","14.68"
"3","52.09412","5.1744","21.01"
"3","52.08431","5.15948","9.03"
"3","52.10728666666666","5.137213333333333","20.74"
"3","52.11058","5.13413","25.16"
"3","52.1373","5.08971","11.24"
"3","52.04515","5.10284","18.03"
"3","52.10987","5.09219","11.9"
"3","52.10775","5.13758","10.81"
"3","52.11456","5.14632","30.43"
"3","52.10573","5.12931","25.27"
"3","52.06978","5.15351","24.05"
"3","52.06202","5.07399","22.94"
"3","52.14183","5.09671","18.18"
"3","52.09338","5.17044","20.01"
"3","52.13706","5.09411","15.52"
"3","52.13587","5.05666","23.13"
"3","52.04444","5.09908","26.83"
"3","52.10655","5.13381","18.95"
"3","52.08401","5.16514","25.62"
"3","52.14008","5.10183","15.3"
"3","52.08001","5.16456","15.44"
"3","52.0935","5.17704","15.42"
"3","52.1067","5.13663","23.66"
"3","52.11055","5.13274","18.18"
"3","52.05738","5.11612","28.89"
"3","52.1414","5.1046","18.88"
"3","52.08318","5.16595","19.87"
"3","52.04024","5.09683","22.1"
"3","52.11264","5.09326","20.16"
"3","52.05784","5.0696","27.19"
"3","52.05774","5.12371","14.89"
"3","52.06894","5.155","26.26"
"3","52.05673","5.07111","23.05"
"3","52.13721","5.09229","18.15"
"3","52.08063","5.16202","26.06"
"3","52.05254","5.11419","10.08"
"3","52.13375","5.14044","19.05"
"3","52.1375","5.08589","14.41"
"3","52.09345","5.17806","16.72"
"3","52.10513","5.1311","23"
"3","52.14009","5.09396","21.46"
"3","52.06798","5.1507","17.13"
"3","52.05384","5.12182","18.96"
"3","52.13554","5.09241","29.29"
"3","52.06079","5.0751","26.31"
"3","52.10809","5.13724","18.24"
"3","52.10935","5.13571","18.03"
"3","52.08148","5.15942","14.1"
"3","52.03991","5.09665","22.45"
"3","52.06092","5.06651","16.9"
"3","52.04553","5.10393","18.34"
"3","52.10841","5.13079","17.61"
"3","52.11422","5.09216","23.32"
"3","52.13593","5.14134","26.6"
"3","52.04229","5.101","19.01"
"3","52.09745","5.17086","24.77"
"3","52.11153","5.15057","26.45"
"3","52.1093","5.13448","23.95"
"3","52.13894","5.05975","22.32"
"3","52.13807","5.06148","25.21"
"3","52.084","5.16626","17.3"
"3","52.05219","5.1142","18.15"
"3","52.07377","5.15388","17.59"
"3","52.05683","5.11485","23.65"
"3","52.08308","5.15946","25.66"
"3","52.05847","5.06786","28.12"
"3","52.11269","5.14997","16.58"
"3","52.09596","5.17459","19.43"
"3","52.0446","5.09825","19.94"
"3","52.1346","5.05945","30.03"
"3","52.11091","5.13626","11.86"
"3","52.11445","5.09388","15.33"
"3","52.10912999999999","5.137705","20.95"
"3","52.1056","5.13254","23.75"
"3","52.10687","5.13538","13.65"
"3","52.05328","5.12174","23.69"
"3","52.09246","5.1726","18.05"
"3","52.13219","5.14164","14.53"
"3","52.09508","5.1797","26.1"
"3","52.04287","5.09518","14.5"
"3","52.13733","5.08584","12.82"
"3","52.09509","5.17983","16.67"
"3","52.13876","5.10196","18.44"
"3","52.09769","5.1767","25.41"
"3","52.09452","5.17108","23.23"
"3","52.1353","5.08859","17.55"
"3","52.05723","5.12074","15.91"
"3","52.057424999999995","5.066509999999999","12.82"
"3","52.1106","5.13695","20.44"
"3","52.11045","5.09675","34.56"
"3","52.05237","5.11951","23.08"
"3","52.05699","5.11476","19.71"
"3","52.05715","5.12198","29.14"
"3","52.09717","5.17508","23.67"
"3","52.13506","5.09405","18.38"
"3","52.10965","5.15537","16.25"
"3","52.08433","5.16191","14.17"
"3","52.1101","5.13129","23.94"
"3","52.10805","5.13158","19.22"
"3","52.06806","5.15205","31.11"
"3","52.06133","5.07372","16.31"
"3","52.04209","5.10298","12.92"
"3","52.14086","5.09808","23.37"
"3","52.14022","5.09056","17.21"
"3","52.13637","5.09504","22.56"
"3","52.10808","5.13474","31.95"
"3","52.05235","5.12014","21.37"
"3","52.11279","5.09248","15.54"
"3","52.05784","5.07396","25.29"
"3","52.10578","5.13269","21.16"
"3","52.08143","5.16456","24.08"
"3","52.05907","5.0704","15.95"
"3","52.06142","5.07476","18.47"
"3","52.14286","5.097","23.34"
"3","52.1128","5.0912","21.01"
"3","52.10559","5.12976","20.75"
"3","52.09506","5.17248","12.34"
"3","52.11001","5.13463","25.5"
"3","52.10928","5.13518","20.1"
"3","52.11137","5.09493","16.28"
"3","52.10989","5.13512","17.12"
"3","52.13518","5.09335","21.53"
"3","52.05867","5.07435","19.38"
"3","52.11246","5.09335","18.12"
"3","52.10589","5.13799","17.25"
"3","52.13283","5.14528","15.88"
"3","52.10998","5.14719","17.94"
"3","52.111","5.13761","16.59"
"3","52.04022","5.09879","28.48"
"3","52.06243","5.0727","20.4"
"3","52.09536","5.17239","12.36"
"3","52.10885","5.13844","19.79"
"3","52.08523","5.16674","18.37"
"3","52.13695","5.09505","25.85"
"3","52.05915","5.07227","17"
"3","52.06204","5.06938","27.19"
"3","52.1387","5.10393","25.7"
"3","52.09452","5.17231","17.1"
"3","52.04299","5.09479","23.12"
"3","52.13551","5.14241","16.94"
"3","52.13913","5.06195","19.56"
"3","52.11044","5.0884","25.05"
"3","52.0729","5.15534","35"
"3","52.10778","5.13449","18.05"
"3","52.10988","5.13831","23.81"
"3","52.1107","5.13682","19.9"
"3","52.11372","5.14927","27.65"
"3","52.06075","5.07502","18.38"
"3","52.1121","5.0975","16.84"
"3","52.11382","5.1486","29.25"
"3","52.10762","5.134383333333333","8"
"3","52.13652","5.06423","24"
"3","52.10925","5.13061","32.05"
"3","52.13704","5.08957","22.54"
"3","52.09405","5.17837","13.21"
"3","52.10837","5.13023","28.88"
"3","52.04091","5.09757","20.42"
"3","52.05524","5.12386","19.45"
"3","52.134","5.14555","14.99"
"3","52.05534","5.12232","15.04"
"3","52.05967","5.07347","16.64"
"3","52.11249","5.15581","21.34"
"3","52.10728","5.13067","25.43"
"3","52.05585","5.11951","23.29"
"3","52.13499","5.0583","17.27"
"3","52.04408","5.10345","20.24"
"3","52.10698","5.13451","22.42"
"3","52.09677","5.17152","34.31"
"3","52.1146","5.08835","14.93"
"3","52.10884","5.13226","23.41"
"3","52.11112","5.13804","23.1"
"3","52.11255","5.09637","21.58"
"3","52.05497","5.11872","16.14"
"3","52.13893","5.09351","17.05"
"3","52.11427","5.09174","18.4"
"3","52.11427","5.08935","21.46"
"3","52.11037","5.09156","20.49"
"3","52.09637","5.17198","15.82"
"3","52.13471","5.08928","18.55"
"3","52.06098","5.06775","25.99"
"3","52.10905","5.15427","14.67"
"3","52.13873","5.06503","21.74"
"3","52.08433","5.15835","21.19"
"3","52.04462","5.10276","29.39"
"3","52.13585","5.06049","17.44"
"3","52.11038","5.13311","18.48"
"3","52.05631","5.11745","17.85"
"3","52.13686","5.06007","19.6"
"3","52.04031","5.10199","24.24"
"3","52.11296","5.15339","14.04"
"3","52.09662","5.17597","14.36"
"3","52.06093","5.07279","17.43"
"3","52.13282","5.14221","17.98"
"3","52.10954","5.14851","16.32"
"3","52.13498","5.05809","18.63"
"3","52.08538","5.16646","23.01"
"3","52.13719","5.08909","21.46"
"3","52.14211","5.10018","19.36"
"3","52.11005","5.1335","11.13"
"3","52.13616","5.14752","17.14"
"3","52.110079999999996","5.137700000000001","21.34"
"3","52.06051","5.070460000000001","23.95"
"3","52.13288","5.14077","24.2"
"3","52.09553","5.17656","27.33"
"3","52.09448","5.17999","23.15"
"3","52.09677","5.17585","25.31"
"3","52.11016","5.13503","27.89"
"3","52.10853","5.13359","22.98"
"3","52.13631","5.14055","17.25"
"3","52.10954","5.13051","16.92"
"3","52.11192","5.15085","23.37"
"3","52.11024","5.15091","25.81"
"3","52.14198","5.09898","26.59"
"3","52.04039","5.10053","23.16"
"3","52.06189","5.07478","22.64"
"3","52.13542","5.06162","25.02"
"3","52.08339","5.15905","16.48"
"3","52.10671","5.13405","21.17"
"3","52.07999","5.15942","24.84"
"3","52.11031","5.15316","25.8"
"3","52.13851","5.06153","29.76"
"3","52.11445","5.15077","12.67"
"3","52.05635","5.12297","24.76"
"3","52.1132","5.15341","25.11"
"3","52.13746","5.0624","29"
"3","52.0569","5.11532","23.11"
"3","52.1395","5.09177","17.87"
"3","52.10948","5.09023","27.18"
"3","52.06236","5.07632","30.21"
"3","52.08222","5.16491","23.42"
"3","52.04062","5.10351","17"
"3","52.04144","5.101","21.67"
"3","52.10849","5.12895","18.88"
"3","52.11107","5.12981","25.57"
"3","52.05404","5.1204","30.23"
"3","52.11101","5.13162","21.5"
"3","52.11021","5.13482","25.1"
"3","52.10586","5.13562","21.65"
"3","52.13394","5.06497","22.59"
"3","52.14292","5.09728","19.58"
"3","52.11023","5.1357","13.05"
"3","52.13341","5.14841","17.94"
"3","52.13487","5.0933","19.02"
"3","52.11054","5.15071","21.76"
"3","52.04469","5.09702","27.35"
"3","52.10961","5.133605","19.23"
"3","52.10829","5.137305","21.79"
"3","52.13798","5.08848","21.8"
"3","52.06127","5.069","28.11"
"3","52.10711","5.12923","19.45"
"3","52.10769","5.13493","19.16"
"3","52.08043","5.16131","23.11"
"3","52.08325","5.16023","12.42"
"3","52.05691","5.07458","23.82"
"3","52.03999","5.09475","24.11"
"3","52.10847","5.13601","10.93"
"3","52.09415","5.174","22.68"
"3","52.09318","5.1788","21.8"
"3","52.05221","5.1239","17.13"
"3","52.13792","5.06522","18.48"
"3","52.14027","5.1002","20.71"
"3","52.10992","5.1376","28.2"
"3","52.11192","5.15584","17.57"
"3","52.05912","5.06887","18.74"
"3","52.10616","5.13515","22.01"
"3","52.09348","5.17036","19.16"
"3","52.11082","5.13349","20.08"
"3","52.11438","5.09115","24.46"
"3","52.11329","5.14679","26.91"
"3","52.10799","5.12937","18.44"
"3","52.11242","5.14724","18.43"
"3","52.10608","5.13691","23.4"
"3","52.09347","5.1792","20.87"
"3","52.09499","5.17205","9.12"
"3","52.09762","5.17857","21.63"
"3","52.05508","5.11412","12.57"
"3","52.10923","5.13089","19.64"
"3","52.13243","5.1467","18.27"
"3","52.0589","5.06709","26.69"
"3","52.13723","5.06559","20.45"
"3","52.06032","5.06939","20.18"
"3","52.10975","5.12968","27.9"
"3","52.10555","5.13814","24.71"
"3","52.11144","5.14911","19.59"
"3","52.11122","5.15565","31.4"
"3","52.13586","5.062","17.72"
"3","52.04187","5.09572","35"
"3","52.10949","5.09321","29.12"
"3","52.04209","5.10339","17.96"
"3","52.04545","5.10287","16.74"
"3","52.13418","5.05637","28"
"3","52.13881","5.05974","19.02"
"3","52.04229","5.1029","24.02"
"3","52.05316","5.11704","30.22"
"3","52.05229","5.11398","18.72"
"3","52.09265","5.1723","17.69"
"3","52.13701","5.06126","16.86"
"3","52.06815","5.1554","17.73"
"3","52.07272","5.1581","22.83"
"3","52.08151","5.16218","10.6"
"3","52.13377","5.14704","17.34"
"3","52.05852","5.07123","18.77"
"3","52.08255","5.15892","28.31"
"3","52.10879","5.13309","19.39"
"3","52.10927","5.14909","18"
"3","52.05604","5.11509","18.51"
"3","52.06784","5.15803","22.5"
"3","52.11055","5.13026","22.66"
"3","52.13678","5.14031","20.32"
"3","52.106489999999994","5.13651","19.74"
"3","52.10972","5.09584","24.51"
"3","52.05817","5.0744","9.5"
"3","52.09216","5.17544","16.51"
"3","52.11121","5.14659","30.26"
"3","52.08501","5.16693","20.82"
"3","52.09319","5.17695","24.28"
"3","52.10888","5.13716","19.99"
"3","52.13333","5.13969","17.33"
"3","52.05422","5.11836","22.65"
"3","52.09788","5.1714","24.48"
"3","52.05698","5.12209","22.41"
"3","52.07988","5.16646","24.26"
"3","52.14028","5.09212","19.28"
"3","52.10884","5.09462","29.31"
"3","52.10663","5.12966","17.55"
"3","52.08312","5.15889","25.24"
"3","52.09384","5.17404","24.34"
"3","52.10847","5.13653","14.78"
"3","52.14257","5.10144","16.26"
"3","52.13758","5.06611","20.49"
"3","52.13961","5.05799","17.94"
"3","52.06146","5.07595","19.53"
"3","52.10585","5.12918","15.88"
"3","52.05427","5.11538","21.85"
"3","52.1099","5.08906","30.04"
"3","52.08303","5.1608","16.7"
"3","52.13577","5.08777","20.66"
"3","52.1066","5.13511","27.32"
"3","52.109","5.13624","14.06"
"3","52.10989","5.12935","18.62"
"3","52.06058","5.07112","15.04"
"3","52.0578","5.06857","28.04"
"3","52.10935","5.13472","23.71"
"3","52.06184","5.06777","22.51"
"3","52.09754","5.17176","18.19"
"3","52.11464","5.0881","18.13"
"3","52.10532","5.13372","17.31"
"3","52.13583","5.14879","22.49"
"3","52.11024","5.09671","12.94"
"3","52.13728","5.06614","25.32"
"3","52.13709","5.14246","28.19"
"3","52.10909","5.13032","23.05"
"3","52.055","5.1173","20.41"
"3","52.13911","5.06405","20.55"
"3","52.05924","5.06771","21.03"
"3","52.04379","5.09537","26.73"
"3","52.07992","5.1628","24.13"
"3","52.05599","5.12143","22.75"
"3","52.13645","5.14563","18.98"
"3","52.1089","5.1339","19.6"
"3","52.10757","5.1328","17.22"
"3","52.13665","5.06256","24.06"
"3","52.09198","5.1799","27.55"
"3","52.10785","5.13091","24.31"
"3","52.10802","5.12909","26.76"
"3","52.056975","5.074515","25.06"
"3","52.11149","5.15159","21.03"
"3","52.10965","5.09495","18.84"
"3","52.05557","5.1197","18.9"
"3","52.10964","5.14868","24.76"
"3","52.13686","5.14624","19.36"
"3","52.06164","5.06829","19.91"
"3","52.042","5.10249","21.54"
"3","52.08216","5.16342","21.78"
"3","52.14004","5.0944","19.78"
"3","52.08484","5.16766","18.85"
"3","52.11007","5.13587","15.57"
"3","52.05772","5.11503","22.69"
"3","52.04141","5.0949","25.48"
"3","52.04058","5.10296","21.25"
"3","52.04525","5.1045","20.22"
"3","52.05698","5.06655","15.3"
"3","52.05773","5.07175","17.86"
"3","52.08561","5.15834","12.2"
"3","52.10671","5.13195","18.7"
"3","52.10983","5.15328","22.02"
"3","52.0828","5.16073","26.09"
"3","52.10896","5.13526","35"
"3","52.13255","5.14714","19.71"
"3","52.1377","5.05966","21.32"
"3","52.09441","5.17512","17.07"
"3","52.13435","5.14824","19.65"
"3","52.10673","5.12886","17.48"
"3","52.08559","5.16226","19.11"
"3","52.13355","5.14243","30.91"
"3","52.05946","5.07364","24.33"
"3","52.09383","5.17603","24.77"
"3","52.11416","5.15409","14.76"
"3","52.07118","5.15565","26.37"
"3","52.08287","5.1632","25.42"
"3","52.0801","5.16462","35"
"3","52.08449","5.1637","26.09"
"3","52.10898","5.13215","16.62"
"3","52.05629","5.11719","12.53"
"3","52.10896","5.09013","12.16"
"3","52.08074","5.16171","20.84"
"3","52.10717","5.13231","19.56"
"3","52.10911","5.13331","8"
"3","52.04457","5.10074","20.18"
"3","52.14297","5.09683","27.9"
"3","52.10504","5.13773","26.7"
"3","52.10587","5.13152","23.42"
"3","52.08377","5.16609","16.97"
"3","52.08461","5.16606","9.19"
"3","52.04433","5.09984","15.84"
"3","52.13738","5.14092","20.4"
"3","52.135395","5.09391","22.98"
"3","52.04255","5.09479","20.21"
"3","52.09695","5.17253","24.94"
"3","52.04234","5.09708","13.3"
"3","52.11417","5.15264","19.36"
"3","52.08223","5.16191","33.07"
"3","52.10913","5.09756","24.08"
"3","52.08376","5.16799","19.35"
"3","52.13257","5.14807","19.04"
"3","52.13683","5.06451","21.12"
"3","52.1336","5.14622","17.98"
"3","52.04153","5.10391","19.12"
"3","52.08472","5.16677","19.56"
"3","52.13418","5.14908","13.84"
"3","52.13725","5.14041","14.2"
"3","52.13281","5.14415","23.98"
"3","52.13865","5.0918","31.8"
"3","52.05269","5.11609","17.81"
"3","52.10509","5.13065","15.43"
"3","52.05673","5.06822","29.29"
"3","52.10952","5.09796","16.57"
"3","52.13781","5.06582","16.73"
"3","52.04516","5.10132","26.45"
"3","52.09457","5.17616","18.04"
"3","52.06806","5.15522","19.8"
"3","52.1387","5.09276","14.67"
"3","52.10669","5.1369","14.47"
"3","52.13772","5.14409","29.8"
"3","52.14136","5.09805","28.71"
"3","52.10855","5.13522","12.65"
"3","52.10913","5.13024","26.29"
"3","52.04364","5.1007","17.83"
"3","52.08317","5.16243","15.09"
"3","52.11396","5.15052","21.91"
"3","52.10982","5.09049","15.72"
"3","52.06851","5.15333","26.42"
"3","52.11054","5.14743","17.78"
"3","52.1069","5.13231","15.44"
"3","52.13743","5.08857","32.83"
"3","52.0941","5.17281","20.09"
"3","52.10942","5.13589","23.21"
"3","52.05359","5.11669","23.41"
"3","52.13747","5.1022","22.73"
"3","52.10963","5.13291","18.12"
"3","52.06259","5.0736","17.13"
"3","52.09273","5.17538","22.66"
"3","52.10699","5.1365","25.85"
"3","52.1137","5.14783","16.46"
"3","52.1075","5.13496","22.25"
"3","52.11186","5.092","12.24"
"3","52.05957","5.06923","23.8"
"3","52.09353","5.17071","21.18"
"3","52.05964","5.07349","17.39"
"3","52.09391","5.1744","15.28"
"3","52.09459","5.17531","25.45"
"3","52.06109","5.0755","17.2"
"3","52.11046","5.08933","20.63"
"3","52.10782","5.13111","24.21"
"3","52.05803","5.11611","13.89"
"3","52.05348","5.1176","23.88"
"3","52.14256","5.10362","18.52"
"3","52.05649","5.11694","17.4"
"3","52.13674","5.09317","21.23"
"3","52.10866","5.13298","17.6"
"3","52.10597","5.13163","24.2"
"3","52.11191","5.09591","16.57"
